timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status,taxa_refugo,produziu_algo,custo_energia_estimado,mes,dia_semana
2025-02-24 03:36:35.961210,1,Noite,931,22,12.954,Operando,0.023630504833512353,1,10.3632,2,0
2025-02-24 04:36:35.961210,1,Noite,908,8,12.46,Operando,0.00881057268722467,1,9.968000000000002,2,0
2025-02-24 05:36:35.961210,1,Noite,947,26,13.926,Operando,0.027455121436114043,1,11.1408,2,0
2025-02-24 06:36:35.961210,1,Manhã,1068,8,14.533,Operando,0.00749063670411985,1,11.6264,2,0
2025-02-24 07:36:35.961210,1,Manhã,1062,19,15.249,Operando,0.017890772128060263,1,12.199200000000001,2,0
2025-02-24 08:36:35.961210,1,Manhã,1061,26,14.863,Operando,0.024505183788878417,1,11.8904,2,0
2025-02-24 09:36:35.961210,1,Manhã,1022,27,14.119,Operando,0.026418786692759294,1,11.295200000000001,2,0
2025-02-24 10:36:35.961210,1,Manhã,1017,19,14.38,Operando,0.018682399213372666,1,11.504000000000001,2,0
2025-02-24 11:36:35.961210,1,Manhã,991,12,14.095,Operando,0.012108980827447022,1,11.276000000000002,2,0
2025-02-24 12:36:35.961210,1,Manhã,1052,18,14.154,Operando,0.017110266159695818,1,11.3232,2,0
2025-02-24 13:36:35.961210,1,Manhã,1014,25,14.572,Operando,0.02465483234714004,1,11.6576,2,0
2025-02-24 14:36:35.961210,1,Tarde,1016,23,13.622,Operando,0.022637795275590553,1,10.8976,2,0
2025-02-24 15:36:35.961210,1,Tarde,1026,30,14.644,Operando,0.029239766081871343,1,11.715200000000001,2,0
2025-02-24 16:36:35.961210,1,Tarde,1058,22,14.148,Operando,0.020793950850661626,1,11.3184,2,0
2025-02-24 17:36:35.961210,1,Tarde,1071,11,14.234,Operando,0.01027077497665733,1,11.3872,2,0
2025-02-24 18:36:35.961210,1,Tarde,1063,4,14.626,Operando,0.0037629350893697085,1,11.700800000000001,2,0
2025-02-24 19:36:35.961210,1,Tarde,1078,24,15.139,Operando,0.022263450834879406,1,12.1112,2,0
2025-02-24 20:36:35.961210,1,Tarde,990,14,14.027,Operando,0.014141414141414142,1,11.2216,2,0
2025-02-24 21:36:35.961210,1,Tarde,1032,23,14.021,Operando,0.022286821705426358,1,11.216800000000001,2,0
2025-02-24 22:36:35.961210,1,Noite,966,25,13.075,Operando,0.025879917184265012,1,10.46,2,0
2025-02-24 23:36:35.961210,1,Noite,887,21,13.15,Operando,0.02367531003382187,1,10.520000000000001,2,0
2025-02-25 00:36:35.961210,1,Noite,956,14,13.508,Operando,0.014644351464435146,1,10.8064,2,1
2025-02-25 01:36:35.961210,1,Noite,882,23,13.063,Operando,0.026077097505668934,1,10.450400000000002,2,1
2025-02-25 02:36:35.961210,1,Noite,912,12,12.739,Operando,0.013157894736842105,1,10.191200000000002,2,1
2025-02-25 03:36:35.961210,1,Noite,963,9,13.317,Operando,0.009345794392523364,1,10.6536,2,1
2025-02-25 04:36:35.961210,1,Noite,944,27,13.254,Operando,0.028601694915254237,1,10.603200000000001,2,1
2025-02-25 05:36:35.961210,1,Noite,892,16,12.514,Operando,0.017937219730941704,1,10.0112,2,1
2025-02-25 06:36:35.961210,1,Manhã,1038,6,14.921,Operando,0.005780346820809248,1,11.9368,2,1
2025-02-25 07:36:35.961210,1,Manhã,1066,31,14.729,Operando,0.029080675422138838,1,11.7832,2,1
2025-02-25 08:36:35.961210,1,Manhã,1000,10,14.497,Operando,0.01,1,11.5976,2,1
2025-02-25 09:36:35.961210,1,Manhã,977,24,13.436,Operando,0.02456499488229273,1,10.748800000000001,2,1
2025-02-25 10:36:35.961210,1,Manhã,1060,12,14.298,Operando,0.011320754716981131,1,11.438400000000001,2,1
2025-02-25 11:36:35.961210,1,Manhã,1033,27,14.597,Operando,0.026137463697967087,1,11.6776,2,1
2025-02-25 12:36:35.961210,1,Manhã,1062,23,15.141,Operando,0.021657250470809793,1,12.1128,2,1
2025-02-25 13:36:35.961210,1,Manhã,1065,5,15.123,Operando,0.004694835680751174,1,12.0984,2,1
2025-02-25 14:36:35.961210,1,Tarde,1024,19,14.693,Operando,0.0185546875,1,11.7544,2,1
2025-02-25 15:36:35.961210,1,Tarde,1059,15,14.256,Operando,0.014164305949008499,1,11.404800000000002,2,1
2025-02-25 16:36:35.961210,1,Tarde,995,27,14.518,Operando,0.027135678391959798,1,11.614400000000002,2,1
2025-02-25 17:36:35.961210,1,Tarde,1042,16,14.573,Operando,0.015355086372360844,1,11.6584,2,1
2025-02-25 18:36:35.961210,1,Tarde,1079,19,15.007,Operando,0.017608897126969416,1,12.005600000000001,2,1
2025-02-25 19:36:35.961210,1,Tarde,1060,23,14.211,Operando,0.02169811320754717,1,11.3688,2,1
2025-02-25 20:36:35.961210,1,Tarde,1053,19,14.926,Operando,0.018043684710351376,1,11.940800000000001,2,1
2025-02-25 21:36:35.961210,1,Tarde,1072,6,14.847,Operando,0.005597014925373134,1,11.877600000000001,2,1
2025-02-25 22:36:35.961210,1,Noite,958,18,13.173,Operando,0.018789144050104383,1,10.538400000000001,2,1
2025-02-25 23:36:35.961210,1,Noite,895,7,12.254,Operando,0.00782122905027933,1,9.8032,2,1
2025-02-26 00:36:35.961210,1,Noite,922,12,13.279,Operando,0.013015184381778741,1,10.6232,2,2
2025-02-26 01:36:35.961210,1,Noite,890,20,13.213,Operando,0.02247191011235955,1,10.5704,2,2
2025-02-26 02:36:35.961210,1,Noite,914,26,13.441,Operando,0.028446389496717725,1,10.7528,2,2
2025-02-26 03:36:35.961210,1,Noite,881,12,12.257,Operando,0.01362088535754824,1,9.8056,2,2
2025-02-26 04:36:35.961210,1,Noite,954,16,13.927,Operando,0.016771488469601678,1,11.1416,2,2
2025-02-26 05:36:35.961210,1,Noite,932,23,12.774,Operando,0.02467811158798283,1,10.2192,2,2
2025-02-26 06:36:35.961210,1,Manhã,987,20,14.361,Operando,0.020263424518743668,1,11.488800000000001,2,2
2025-02-26 07:36:35.961210,1,Manhã,1040,10,14.15,Operando,0.009615384615384616,1,11.32,2,2
2025-02-26 08:36:35.961210,1,Manhã,1039,18,14.598,Operando,0.017324350336862367,1,11.678400000000002,2,2
2025-02-26 09:36:35.961210,1,Manhã,1036,17,14.324,Operando,0.016409266409266408,1,11.459200000000001,2,2
2025-02-26 10:36:35.961210,1,Manhã,1051,29,14.196,Operando,0.02759276879162702,1,11.3568,2,2
2025-02-26 11:36:35.961210,1,Manhã,981,20,13.747,Operando,0.020387359836901122,1,10.9976,2,2
2025-02-26 12:36:35.961210,1,Manhã,1024,5,14.669,Operando,0.0048828125,1,11.7352,2,2
2025-02-26 13:36:35.961210,1,Manhã,1059,24,14.876,Operando,0.0226628895184136,1,11.9008,2,2
2025-02-26 14:36:35.961210,1,Tarde,1013,21,13.589,Operando,0.02073050345508391,1,10.871200000000002,2,2
2025-02-26 15:36:35.961210,1,Tarde,1063,12,14.586,Operando,0.011288805268109126,1,11.668800000000001,2,2
2025-02-26 16:36:35.961210,1,Tarde,1032,19,14.947,Operando,0.018410852713178296,1,11.9576,2,2
2025-02-26 17:36:35.961210,1,Tarde,1073,5,14.966,Operando,0.004659832246039142,1,11.9728,2,2
2025-02-26 18:36:35.961210,1,Tarde,982,7,13.77,Operando,0.007128309572301426,1,11.016,2,2
2025-02-26 19:36:35.961210,1,Tarde,998,29,14.376,Operando,0.02905811623246493,1,11.5008,2,2
2025-02-26 20:36:35.961210,1,Tarde,1016,7,14.22,Operando,0.006889763779527559,1,11.376000000000001,2,2
2025-02-26 21:36:35.961210,1,Tarde,1027,15,14.431,Operando,0.014605647517039922,1,11.5448,2,2
2025-02-26 22:36:35.961210,1,Noite,936,11,12.998,Operando,0.011752136752136752,1,10.3984,2,2
2025-02-26 23:36:35.961210,1,Noite,950,24,13.845,Operando,0.02526315789473684,1,11.076,2,2
2025-02-27 00:36:35.961210,1,Noite,902,3,12.677,Operando,0.0033259423503325942,1,10.1416,2,3
2025-02-27 01:36:35.961210,1,Noite,908,21,12.498,Operando,0.023127753303964757,1,9.9984,2,3
2025-02-27 02:36:35.961210,1,Noite,962,7,13.238,Operando,0.007276507276507277,1,10.5904,2,3
2025-02-27 03:36:35.961210,1,Noite,956,17,13.018,Operando,0.01778242677824268,1,10.4144,2,3
2025-02-27 04:36:35.961210,1,Noite,924,7,13.588,Operando,0.007575757575757576,1,10.8704,2,3
2025-02-27 05:36:35.961210,1,Noite,928,4,12.592,Operando,0.004310344827586207,1,10.0736,2,3
2025-02-27 06:36:35.961210,1,Manhã,981,24,13.45,Operando,0.024464831804281346,1,10.76,2,3
2025-02-27 07:36:35.961210,1,Manhã,1071,16,14.988,Operando,0.014939309056956116,1,11.990400000000001,2,3
2025-02-27 08:36:35.961210,1,Manhã,990,15,14.355,Operando,0.015151515151515152,1,11.484000000000002,2,3
2025-02-27 09:36:35.961210,1,Manhã,1040,15,15.06,Operando,0.014423076923076924,1,12.048000000000002,2,3
2025-02-27 10:36:35.961210,1,Manhã,1033,17,14.678,Operando,0.016456921587608905,1,11.742400000000002,2,3
2025-02-27 11:36:35.961210,1,Manhã,1050,16,15.036,Operando,0.015238095238095238,1,12.0288,2,3
2025-02-27 12:36:35.961210,1,Manhã,988,10,13.453,Operando,0.010121457489878543,1,10.7624,2,3
2025-02-27 13:36:35.961210,1,Manhã,1014,9,14.208,Operando,0.008875739644970414,1,11.3664,2,3
2025-02-27 14:36:35.961210,1,Tarde,1078,11,14.983,Operando,0.01020408163265306,1,11.986400000000001,2,3
2025-02-27 15:36:35.961210,1,Tarde,980,18,13.603,Operando,0.018367346938775512,1,10.8824,2,3
2025-02-27 16:36:35.961210,1,Tarde,1001,17,14.182,Operando,0.016983016983016984,1,11.345600000000001,2,3
2025-02-27 17:36:35.961210,1,Tarde,1035,22,14.687,Operando,0.021256038647342997,1,11.749600000000001,2,3
2025-02-27 18:36:35.961210,1,Tarde,1050,26,14.345,Operando,0.024761904761904763,1,11.476,2,3
2025-02-27 19:36:35.961210,1,Tarde,1056,13,14.617,Operando,0.01231060606060606,1,11.693600000000002,2,3
2025-02-27 20:36:35.961210,1,Tarde,984,12,13.521,Operando,0.012195121951219513,1,10.8168,2,3
2025-02-27 21:36:35.961210,1,Tarde,1034,29,14.06,Operando,0.02804642166344294,1,11.248000000000001,2,3
2025-02-27 22:36:35.961210,1,Noite,948,13,13.429,Operando,0.013713080168776372,1,10.743200000000002,2,3
2025-02-27 23:36:35.961210,1,Noite,964,15,13.295,Operando,0.015560165975103735,1,10.636000000000001,2,3
2025-02-28 00:36:35.961210,1,Noite,955,11,13.367,Operando,0.011518324607329843,1,10.693600000000002,2,4
2025-02-28 01:36:35.961210,1,Noite,961,12,13.49,Operando,0.012486992715920915,1,10.792000000000002,2,4
2025-02-28 02:36:35.961210,1,Noite,970,28,13.445,Operando,0.0288659793814433,1,10.756,2,4
2025-02-28 03:36:35.961210,1,Noite,887,2,12.701,Operando,0.002254791431792559,1,10.160800000000002,2,4
2025-02-28 04:36:35.961210,1,Noite,901,23,12.966,Operando,0.025527192008879023,1,10.3728,2,4
2025-02-28 05:36:35.961210,1,Noite,943,13,12.76,Operando,0.013785790031813362,1,10.208,2,4
2025-02-28 06:36:35.961210,1,Manhã,1077,20,15.509,Operando,0.018570102135561744,1,12.407200000000001,2,4
2025-02-28 07:36:35.961210,1,Manhã,1023,27,14.576,Operando,0.026392961876832845,1,11.660800000000002,2,4
2025-02-28 08:36:35.961210,1,Manhã,992,17,13.672,Operando,0.017137096774193547,1,10.937600000000002,2,4
2025-02-28 09:36:35.961210,1,Manhã,1049,15,14.145,Operando,0.014299332697807437,1,11.316,2,4
2025-02-28 10:36:35.961210,1,Manhã,1020,9,13.949,Operando,0.008823529411764706,1,11.1592,2,4
2025-02-28 11:36:35.961210,1,Manhã,1058,16,15.304,Operando,0.015122873345935728,1,12.243200000000002,2,4
2025-02-28 12:36:35.961210,1,Manhã,1060,23,14.562,Operando,0.02169811320754717,1,11.6496,2,4
2025-02-28 13:36:35.961210,1,Manhã,1059,28,14.709,Operando,0.02644003777148253,1,11.7672,2,4
2025-02-28 14:36:35.961210,1,Tarde,1047,30,14.983,Operando,0.02865329512893983,1,11.986400000000001,2,4
2025-02-28 15:36:35.961210,1,Tarde,1054,5,14.756,Operando,0.004743833017077799,1,11.8048,2,4
2025-02-28 16:36:35.961210,1,Tarde,1032,19,14.02,Operando,0.018410852713178296,1,11.216000000000001,2,4
2025-02-28 17:36:35.961210,1,Tarde,994,19,13.939,Operando,0.019114688128772636,1,11.151200000000001,2,4
2025-02-28 18:36:35.961210,1,Tarde,1028,9,14.697,Operando,0.008754863813229572,1,11.7576,2,4
2025-02-28 19:36:35.961210,1,Tarde,983,8,13.746,Operando,0.008138351983723296,1,10.9968,2,4
2025-02-28 20:36:35.961210,1,Tarde,1014,7,14.421,Operando,0.006903353057199211,1,11.5368,2,4
2025-02-28 21:36:35.961210,1,Tarde,994,15,13.999,Operando,0.015090543259557344,1,11.199200000000001,2,4
2025-02-28 22:36:35.961210,1,Noite,955,2,13.384,Operando,0.0020942408376963353,1,10.7072,2,4
2025-02-28 23:36:35.961210,1,Noite,890,24,12.953,Operando,0.02696629213483146,1,10.362400000000001,2,4
2025-03-01 00:36:35.961210,1,Noite,950,11,13.219,Operando,0.011578947368421053,1,10.5752,3,5
2025-03-01 01:36:35.961210,1,Noite,907,13,12.811,Operando,0.014332965821389196,1,10.248800000000001,3,5
2025-03-01 02:36:35.961210,1,Noite,928,10,12.922,Operando,0.010775862068965518,1,10.337600000000002,3,5
2025-03-01 03:36:35.961210,1,Noite,954,4,13.086,Operando,0.0041928721174004195,1,10.468800000000002,3,5
2025-03-01 04:36:35.961210,1,Noite,898,16,12.292,Operando,0.017817371937639197,1,9.8336,3,5
2025-03-01 05:36:35.961210,1,Noite,881,10,12.403,Operando,0.011350737797956867,1,9.922400000000001,3,5
2025-03-01 06:36:35.961210,1,Manhã,1079,31,15.194,Operando,0.028730305838739572,1,12.1552,3,5
2025-03-01 07:36:35.961210,1,Manhã,1078,23,14.714,Operando,0.021335807050092765,1,11.7712,3,5
2025-03-01 08:36:35.961210,1,Manhã,1071,27,14.854,Operando,0.025210084033613446,1,11.8832,3,5
2025-03-01 09:36:35.961210,1,Manhã,1014,17,14.089,Operando,0.016765285996055226,1,11.2712,3,5
2025-03-01 10:36:35.961210,1,Manhã,1065,12,15.399,Operando,0.011267605633802818,1,12.3192,3,5
2025-03-01 11:36:35.961210,1,Manhã,981,28,13.259,Operando,0.02854230377166157,1,10.6072,3,5
2025-03-01 12:36:35.961210,1,Manhã,994,5,14.141,Operando,0.005030181086519115,1,11.312800000000001,3,5
2025-03-01 13:36:35.961210,1,Manhã,1062,30,14.257,Operando,0.02824858757062147,1,11.4056,3,5
2025-03-01 14:36:35.961210,1,Tarde,1049,5,14.332,Operando,0.004766444232602479,1,11.465600000000002,3,5
2025-03-01 15:36:35.961210,1,Tarde,1059,26,15.323,Operando,0.024551463644948063,1,12.258400000000002,3,5
2025-03-01 16:36:35.961210,1,Tarde,1033,15,14.631,Operando,0.01452081316553727,1,11.7048,3,5
2025-03-01 17:36:35.961210,1,Tarde,1021,15,13.916,Operando,0.014691478942213516,1,11.132800000000001,3,5
2025-03-01 18:36:35.961210,1,Tarde,1014,25,13.563,Operando,0.02465483234714004,1,10.8504,3,5
2025-03-01 19:36:35.961210,1,Tarde,1017,12,14.742,Operando,0.011799410029498525,1,11.793600000000001,3,5
2025-03-01 20:36:35.961210,1,Tarde,1031,9,13.924,Operando,0.008729388942774006,1,11.1392,3,5
2025-03-01 21:36:35.961210,1,Tarde,984,13,13.63,Operando,0.013211382113821139,1,10.904000000000002,3,5
2025-03-01 22:36:35.961210,1,Noite,931,3,12.687,Operando,0.00322234156820623,1,10.1496,3,5
2025-03-01 23:36:35.961210,1,Noite,895,25,13.17,Operando,0.027932960893854747,1,10.536000000000001,3,5
2025-03-02 00:36:35.961210,1,Noite,0,0,1.868,Parada/Manutencao,0.0,0,1.4944000000000002,3,6
2025-03-02 01:36:35.961210,1,Noite,0,0,1.638,Parada/Manutencao,0.0,0,1.3104,3,6
2025-03-02 02:36:35.961210,1,Noite,0,0,1.63,Parada/Manutencao,0.0,0,1.304,3,6
2025-03-02 03:36:35.961210,1,Noite,0,0,1.771,Parada/Manutencao,0.0,0,1.4168,3,6
2025-03-02 04:36:35.961210,1,Noite,0,0,1.754,Parada/Manutencao,0.0,0,1.4032,3,6
2025-03-02 05:36:35.961210,1,Noite,0,0,1.92,Parada/Manutencao,0.0,0,1.536,3,6
2025-03-02 06:36:35.961210,1,Manhã,0,0,1.781,Parada/Manutencao,0.0,0,1.4248,3,6
2025-03-02 07:36:35.961210,1,Manhã,0,0,1.693,Parada/Manutencao,0.0,0,1.3544,3,6
2025-03-02 08:36:35.961210,1,Manhã,0,0,1.634,Parada/Manutencao,0.0,0,1.3072,3,6
2025-03-02 09:36:35.961210,1,Manhã,0,0,1.647,Parada/Manutencao,0.0,0,1.3176,3,6
2025-03-02 10:36:35.961210,1,Manhã,0,0,1.659,Parada/Manutencao,0.0,0,1.3272000000000002,3,6
2025-03-02 11:36:35.961210,1,Manhã,0,0,1.741,Parada/Manutencao,0.0,0,1.3928000000000003,3,6
2025-03-02 12:36:35.961210,1,Manhã,0,0,1.641,Parada/Manutencao,0.0,0,1.3128000000000002,3,6
2025-03-02 13:36:35.961210,1,Manhã,0,0,1.752,Parada/Manutencao,0.0,0,1.4016000000000002,3,6
2025-03-02 14:36:35.961210,1,Tarde,0,0,1.917,Parada/Manutencao,0.0,0,1.5336,3,6
2025-03-02 15:36:35.961210,1,Tarde,0,0,1.691,Parada/Manutencao,0.0,0,1.3528000000000002,3,6
2025-03-02 16:36:35.961210,1,Tarde,0,0,1.797,Parada/Manutencao,0.0,0,1.4376,3,6
2025-03-02 17:36:35.961210,1,Tarde,0,0,1.684,Parada/Manutencao,0.0,0,1.3472,3,6
2025-03-02 18:36:35.961210,1,Tarde,0,0,1.742,Parada/Manutencao,0.0,0,1.3936000000000002,3,6
2025-03-02 19:36:35.961210,1,Tarde,0,0,1.98,Parada/Manutencao,0.0,0,1.584,3,6
2025-03-02 20:36:35.961210,1,Tarde,0,0,1.971,Parada/Manutencao,0.0,0,1.5768000000000002,3,6
2025-03-02 21:36:35.961210,1,Tarde,0,0,1.639,Parada/Manutencao,0.0,0,1.3112000000000001,3,6
2025-03-02 22:36:35.961210,1,Noite,0,0,1.978,Parada/Manutencao,0.0,0,1.5824,3,6
2025-03-02 23:36:35.961210,1,Noite,0,0,1.73,Parada/Manutencao,0.0,0,1.3840000000000001,3,6
2025-03-03 00:36:35.961210,1,Noite,940,14,12.854,Operando,0.014893617021276596,1,10.2832,3,0
2025-03-03 01:36:35.961210,1,Noite,946,26,13.366,Operando,0.02748414376321353,1,10.6928,3,0
2025-03-03 02:36:35.961210,1,Noite,892,6,12.968,Operando,0.006726457399103139,1,10.374400000000001,3,0
2025-03-03 03:36:35.961210,1,Noite,964,19,13.038,Operando,0.01970954356846473,1,10.4304,3,0
2025-03-03 04:36:35.961210,1,Noite,901,3,12.367,Operando,0.003329633740288568,1,9.893600000000001,3,0
2025-03-03 05:36:35.961210,1,Noite,934,10,13.67,Operando,0.010706638115631691,1,10.936,3,0
2025-03-03 06:36:35.961210,1,Manhã,1055,27,14.497,Operando,0.025592417061611375,1,11.5976,3,0
2025-03-03 07:36:35.961210,1,Manhã,978,8,13.762,Operando,0.0081799591002045,1,11.0096,3,0
2025-03-03 08:36:35.961210,1,Manhã,1010,8,14.632,Operando,0.007920792079207921,1,11.7056,3,0
2025-03-03 09:36:35.961210,1,Manhã,978,5,14.176,Operando,0.005112474437627812,1,11.340800000000002,3,0
2025-03-03 10:36:35.961210,1,Manhã,1022,18,13.8,Operando,0.01761252446183953,1,11.040000000000001,3,0
2025-03-03 11:36:35.961210,1,Manhã,997,27,13.548,Operando,0.02708124373119358,1,10.8384,3,0
2025-03-03 12:36:35.961210,1,Manhã,1066,16,14.591,Operando,0.0150093808630394,1,11.6728,3,0
2025-03-03 13:36:35.961210,1,Manhã,1072,18,15.189,Operando,0.016791044776119403,1,12.151200000000001,3,0
2025-03-03 14:36:35.961210,1,Tarde,1047,15,13.946,Operando,0.014326647564469915,1,11.1568,3,0
2025-03-03 15:36:35.961210,1,Tarde,1068,3,14.902,Operando,0.0028089887640449437,1,11.9216,3,0
2025-03-03 16:36:35.961210,1,Tarde,1069,13,14.656,Operando,0.01216089803554724,1,11.724800000000002,3,0
2025-03-03 17:36:35.961210,1,Tarde,1022,20,14.853,Operando,0.019569471624266144,1,11.8824,3,0
2025-03-03 18:36:35.961210,1,Tarde,1070,17,14.683,Operando,0.01588785046728972,1,11.746400000000001,3,0
2025-03-03 19:36:35.961210,1,Tarde,991,29,13.592,Operando,0.029263370332996974,1,10.873600000000001,3,0
2025-03-03 20:36:35.961210,1,Tarde,1054,27,15.183,Operando,0.025616698292220113,1,12.1464,3,0
2025-03-03 21:36:35.961210,1,Tarde,1074,31,14.56,Operando,0.028864059590316574,1,11.648000000000001,3,0
2025-03-03 22:36:35.961210,1,Noite,971,13,14.159,Operando,0.013388259526261586,1,11.327200000000001,3,0
2025-03-03 23:36:35.961210,1,Noite,954,20,12.883,Operando,0.020964360587002098,1,10.3064,3,0
2025-03-04 00:36:35.961210,1,Noite,911,24,12.917,Operando,0.026344676180021953,1,10.3336,3,1
2025-03-04 01:36:35.961210,1,Noite,911,3,13.4,Operando,0.003293084522502744,1,10.72,3,1
2025-03-04 02:36:35.961210,1,Noite,892,7,12.776,Operando,0.007847533632286996,1,10.2208,3,1
2025-03-04 03:36:35.961210,1,Noite,965,22,13.609,Operando,0.022797927461139896,1,10.8872,3,1
2025-03-04 04:36:35.961210,1,Noite,901,9,12.571,Operando,0.009988901220865706,1,10.0568,3,1
2025-03-04 05:36:35.961210,1,Noite,957,20,13.942,Operando,0.02089864158829676,1,11.1536,3,1
2025-03-04 06:36:35.961210,1,Manhã,1006,6,14.62,Operando,0.005964214711729622,1,11.696,3,1
2025-03-04 07:36:35.961210,1,Manhã,1035,12,14.066,Operando,0.011594202898550725,1,11.2528,3,1
2025-03-04 08:36:35.961210,1,Manhã,1071,8,15.418,Operando,0.007469654528478058,1,12.3344,3,1
2025-03-04 09:36:35.961210,1,Manhã,989,10,13.28,Operando,0.010111223458038422,1,10.624,3,1
2025-03-04 10:36:35.961210,1,Manhã,1071,28,14.502,Operando,0.026143790849673203,1,11.601600000000001,3,1
2025-03-04 11:36:35.961210,1,Manhã,996,6,13.766,Operando,0.006024096385542169,1,11.0128,3,1
2025-03-04 12:36:35.961210,1,Manhã,1063,9,14.518,Operando,0.008466603951081843,1,11.614400000000002,3,1
2025-03-04 13:36:35.961210,1,Manhã,1003,12,14.303,Operando,0.011964107676969093,1,11.442400000000001,3,1
2025-03-04 14:36:35.961210,1,Tarde,988,28,14.21,Operando,0.02834008097165992,1,11.368000000000002,3,1
2025-03-04 15:36:35.961210,1,Tarde,1071,30,15.39,Operando,0.028011204481792718,1,12.312000000000001,3,1
2025-03-04 16:36:35.961210,1,Tarde,1011,13,13.54,Operando,0.012858555885262116,1,10.832,3,1
2025-03-04 17:36:35.961210,1,Tarde,1000,26,14.089,Operando,0.026,1,11.2712,3,1
2025-03-04 18:36:35.961210,1,Tarde,1028,14,13.804,Operando,0.013618677042801557,1,11.0432,3,1
2025-03-04 19:36:35.961210,1,Tarde,1063,19,14.712,Operando,0.017873941674506115,1,11.7696,3,1
2025-03-04 20:36:35.961210,1,Tarde,1075,11,15.017,Operando,0.010232558139534883,1,12.0136,3,1
2025-03-04 21:36:35.961210,1,Tarde,1019,21,14.437,Operando,0.020608439646712464,1,11.5496,3,1
2025-03-04 22:36:35.961210,1,Noite,941,18,13.225,Operando,0.019128586609989374,1,10.58,3,1
2025-03-04 23:36:35.961210,1,Noite,934,9,12.904,Operando,0.009635974304068522,1,10.3232,3,1
2025-03-05 00:36:35.961210,1,Noite,942,18,12.753,Operando,0.01910828025477707,1,10.2024,3,2
2025-03-05 01:36:35.961210,1,Noite,941,6,13.127,Operando,0.006376195536663124,1,10.501600000000002,3,2
2025-03-05 02:36:35.961210,1,Noite,0,0,1.696,Parada/Manutencao,0.0,0,1.3568,3,2
2025-03-05 03:36:35.961210,1,Noite,917,11,13.313,Operando,0.011995637949836423,1,10.650400000000001,3,2
2025-03-05 04:36:35.961210,1,Noite,930,13,13.606,Operando,0.013978494623655914,1,10.8848,3,2
2025-03-05 05:36:35.961210,1,Noite,946,8,13.296,Operando,0.008456659619450317,1,10.636800000000001,3,2
2025-03-05 06:36:35.961210,1,Manhã,1063,26,14.584,Operando,0.024459078080903106,1,11.667200000000001,3,2
2025-03-05 07:36:35.961210,1,Manhã,1021,9,13.696,Operando,0.00881488736532811,1,10.956800000000001,3,2
2025-03-05 08:36:35.961210,1,Manhã,1057,12,14.14,Operando,0.011352885525070956,1,11.312000000000001,3,2
2025-03-05 09:36:35.961210,1,Manhã,1014,9,13.563,Operando,0.008875739644970414,1,10.8504,3,2
2025-03-05 10:36:35.961210,1,Manhã,1007,6,13.545,Operando,0.005958291956305859,1,10.836,3,2
2025-03-05 11:36:35.961210,1,Manhã,1013,7,14.15,Operando,0.006910167818361303,1,11.32,3,2
2025-03-05 12:36:35.961210,1,Manhã,1071,17,14.693,Operando,0.015873015873015872,1,11.7544,3,2
2025-03-05 13:36:35.961210,1,Manhã,998,13,14.479,Operando,0.013026052104208416,1,11.5832,3,2
2025-03-05 14:36:35.961210,1,Tarde,987,9,13.594,Operando,0.00911854103343465,1,10.8752,3,2
2025-03-05 15:36:35.961210,1,Tarde,1040,5,13.988,Operando,0.004807692307692308,1,11.1904,3,2
2025-03-05 16:36:35.961210,1,Tarde,989,27,13.412,Operando,0.027300303336703743,1,10.729600000000001,3,2
2025-03-05 17:36:35.961210,1,Tarde,1006,27,14.387,Operando,0.0268389662027833,1,11.5096,3,2
2025-03-05 18:36:35.961210,1,Tarde,1059,19,15.172,Operando,0.01794145420207743,1,12.1376,3,2
2025-03-05 19:36:35.961210,1,Tarde,1061,14,14.957,Operando,0.013195098963242224,1,11.965600000000002,3,2
2025-03-05 20:36:35.961210,1,Tarde,1069,4,15.413,Operando,0.0037418147801683817,1,12.330400000000001,3,2
2025-03-05 21:36:35.961210,1,Tarde,1075,20,15.146,Operando,0.018604651162790697,1,12.116800000000001,3,2
2025-03-05 22:36:35.961210,1,Noite,924,9,12.679,Operando,0.00974025974025974,1,10.1432,3,2
2025-03-05 23:36:35.961210,1,Noite,909,7,12.416,Operando,0.007700770077007701,1,9.9328,3,2
2025-03-06 00:36:35.961210,1,Noite,906,3,13.033,Operando,0.0033112582781456954,1,10.426400000000001,3,3
2025-03-06 01:36:35.961210,1,Noite,956,13,13.822,Operando,0.013598326359832637,1,11.0576,3,3
2025-03-06 02:36:35.961210,1,Noite,936,18,12.949,Operando,0.019230769230769232,1,10.359200000000001,3,3
2025-03-06 03:36:35.961210,1,Noite,953,28,12.928,Operando,0.02938090241343127,1,10.342400000000001,3,3
2025-03-06 04:36:35.961210,1,Noite,891,19,12.206,Operando,0.02132435465768799,1,9.764800000000001,3,3
2025-03-06 05:36:35.961210,1,Noite,957,23,13.601,Operando,0.024033437826541274,1,10.8808,3,3
2025-03-06 06:36:35.961210,1,Manhã,1058,6,14.249,Operando,0.005671077504725898,1,11.3992,3,3
2025-03-06 07:36:35.961210,1,Manhã,985,28,13.571,Operando,0.028426395939086295,1,10.8568,3,3
2025-03-06 08:36:35.961210,1,Manhã,1015,11,13.732,Operando,0.01083743842364532,1,10.9856,3,3
