timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status,data,taxa_refugo
2024-12-06 12:21:43.025417,1,Turno A (06h-14h),1174,7,15.989,Operando,2024-12-06,0.00596252129471891
2024-12-06 12:21:43.025417,2,Turno A (06h-14h),989,21,15.344,Operando,2024-12-06,0.021233569261880688
2024-12-06 13:21:43.025417,1,Turno A (06h-14h),1163,13,15.481,Operando,2024-12-06,0.01117798796216681
2024-12-06 13:21:43.025417,2,Turno A (06h-14h),888,30,13.771,Operando,2024-12-06,0.033783783783783786
2024-12-06 14:21:43.025417,1,Turno B (14h-22h),1215,15,16.783,Operando,2024-12-06,0.012345679012345678
2024-12-06 14:21:43.025417,2,Turno B (14h-22h),911,19,14.671,Operando,2024-12-06,0.020856201975850714
2024-12-06 15:21:43.025417,1,Turno B (14h-22h),1222,32,16.145,Operando,2024-12-06,0.02618657937806874
2024-12-06 15:21:43.025417,2,Turno B (14h-22h),1053,44,16.15,Operando,2024-12-06,0.04178537511870845
2024-12-06 16:21:43.025417,1,Turno B (14h-22h),1219,4,16.223,Operando,2024-12-06,0.003281378178835111
2024-12-06 16:21:43.025417,2,Turno B (14h-22h),904,26,14.77,Operando,2024-12-06,0.028761061946902654
2024-12-06 17:21:43.025417,1,Turno B (14h-22h),1204,4,16.754,Operando,2024-12-06,0.0033222591362126247
2024-12-06 17:21:43.025417,2,Turno B (14h-22h),1027,24,16.136,Operando,2024-12-06,0.023369036027263874
2024-12-06 18:21:43.025417,1,Turno B (14h-22h),1174,33,15.749,Operando,2024-12-06,0.028109028960817718
2024-12-06 18:21:43.025417,2,Turno B (14h-22h),914,43,14.778,Operando,2024-12-06,0.047045951859956234
2024-12-06 19:21:43.025417,1,Turno B (14h-22h),1210,23,16.943,Operando,2024-12-06,0.019008264462809916
2024-12-06 19:21:43.025417,2,Turno B (14h-22h),936,45,14.96,Operando,2024-12-06,0.04807692307692308
2024-12-06 20:21:43.025417,1,Turno B (14h-22h),1145,17,16.044,Operando,2024-12-06,0.014847161572052401
2024-12-06 20:21:43.025417,2,Turno B (14h-22h),895,21,14.121,Operando,2024-12-06,0.02346368715083799
2024-12-06 21:21:43.025417,1,Turno B (14h-22h),1236,8,16.346,Operando,2024-12-06,0.006472491909385114
2024-12-06 21:21:43.025417,2,Turno B (14h-22h),1045,50,15.47,Operando,2024-12-06,0.04784688995215311
2024-12-06 22:21:43.025417,1,Turno C (22h-06h),1107,7,15.541,Operando,2024-12-06,0.006323396567299007
2024-12-06 22:21:43.025417,2,Turno C (22h-06h),948,41,14.476,Operando,2024-12-06,0.043248945147679324
2024-12-06 23:21:43.025417,1,Turno C (22h-06h),1100,21,15.676,Operando,2024-12-06,0.019090909090909092
2024-12-06 23:21:43.025417,2,Turno C (22h-06h),909,23,14.948,Operando,2024-12-06,0.025302530253025302
2024-12-07 00:21:43.025417,1,Turno C (22h-06h),1036,3,14.31,Operando,2024-12-07,0.0028957528957528956
2024-12-07 00:21:43.025417,2,Turno C (22h-06h),845,37,13.356,Operando,2024-12-07,0.04378698224852071
2024-12-07 01:21:43.025417,1,Turno C (22h-06h),1039,19,14.456,Operando,2024-12-07,0.01828681424446583
2024-12-07 01:21:43.025417,2,Turno C (22h-06h),912,23,14.331,Operando,2024-12-07,0.025219298245614034
2024-12-07 02:21:43.025417,1,Turno C (22h-06h),1018,29,13.619,Operando,2024-12-07,0.02848722986247544
2024-12-07 02:21:43.025417,2,Turno C (22h-06h),952,19,14.541,Operando,2024-12-07,0.01995798319327731
2024-12-07 03:21:43.025417,1,Turno C (22h-06h),1022,25,14.2,Operando,2024-12-07,0.02446183953033268
2024-12-07 03:21:43.025417,2,Turno C (22h-06h),870,18,14.334,Operando,2024-12-07,0.020689655172413793
2024-12-07 04:21:43.025417,1,Turno C (22h-06h),1023,20,14.024,Operando,2024-12-07,0.019550342130987292
2024-12-07 04:21:43.025417,2,Turno C (22h-06h),852,30,13.883,Operando,2024-12-07,0.035211267605633804
2024-12-07 05:21:43.025417,1,Turno C (22h-06h),1068,25,15.333,Operando,2024-12-07,0.023408239700374533
2024-12-07 05:21:43.025417,2,Turno C (22h-06h),880,35,14.264,Operando,2024-12-07,0.03977272727272727
2024-12-07 06:21:43.025417,1,Turno A (06h-14h),1152,10,15.421,Operando,2024-12-07,0.008680555555555556
2024-12-07 06:21:43.025417,2,Turno A (06h-14h),1015,27,15.192,Operando,2024-12-07,0.026600985221674877
2024-12-07 07:21:43.025417,1,Turno A (06h-14h),1174,11,15.557,Operando,2024-12-07,0.009369676320272573
2024-12-07 07:21:43.025417,2,Turno A (06h-14h),966,45,15.073,Operando,2024-12-07,0.046583850931677016
2024-12-07 08:21:43.025417,1,Turno A (06h-14h),1157,29,16.039,Operando,2024-12-07,0.025064822817631807
2024-12-07 08:21:43.025417,2,Turno A (06h-14h),1026,46,16.154,Operando,2024-12-07,0.04483430799220273
2024-12-07 09:21:43.025417,1,Turno A (06h-14h),1199,20,16.167,Operando,2024-12-07,0.016680567139282735
2024-12-07 09:21:43.025417,2,Turno A (06h-14h),1049,31,15.949,Operando,2024-12-07,0.029551954242135366
2024-12-07 10:21:43.025417,1,Turno A (06h-14h),1178,32,15.978,Operando,2024-12-07,0.027164685908319185
2024-12-07 10:21:43.025417,2,Turno A (06h-14h),0,0,3.233,Parada/Manutencao,2024-12-07,
2024-12-07 11:21:43.025417,1,Turno A (06h-14h),1186,9,16.927,Operando,2024-12-07,0.007588532883642495
2024-12-07 11:21:43.025417,2,Turno A (06h-14h),992,21,14.82,Operando,2024-12-07,0.021169354838709676
2024-12-07 12:21:43.025417,1,Turno A (06h-14h),1202,13,15.829,Operando,2024-12-07,0.010815307820299502
2024-12-07 12:21:43.025417,2,Turno A (06h-14h),1018,50,15.59,Operando,2024-12-07,0.04911591355599214
2024-12-07 13:21:43.025417,1,Turno A (06h-14h),1227,32,16.736,Operando,2024-12-07,0.026079869600651995
2024-12-07 13:21:43.025417,2,Turno A (06h-14h),1062,42,16.56,Operando,2024-12-07,0.03954802259887006
2024-12-07 14:21:43.025417,1,Turno B (14h-22h),1186,17,16.757,Operando,2024-12-07,0.01433389544688027
2024-12-07 14:21:43.025417,2,Turno B (14h-22h),1032,33,16.111,Operando,2024-12-07,0.03197674418604651
2024-12-07 15:21:43.025417,1,Turno B (14h-22h),1164,10,16.134,Operando,2024-12-07,0.00859106529209622
2024-12-07 15:21:43.025417,2,Turno B (14h-22h),1001,36,15.54,Operando,2024-12-07,0.03596403596403597
2024-12-07 16:21:43.025417,1,Turno B (14h-22h),1149,29,16.469,Operando,2024-12-07,0.025239338555265448
2024-12-07 16:21:43.025417,2,Turno B (14h-22h),0,0,3.471,Parada/Manutencao,2024-12-07,
2024-12-07 17:21:43.025417,1,Turno B (14h-22h),1152,26,15.622,Operando,2024-12-07,0.022569444444444444
2024-12-07 17:21:43.025417,2,Turno B (14h-22h),921,42,14.244,Operando,2024-12-07,0.04560260586319218
2024-12-07 18:21:43.025417,1,Turno B (14h-22h),1189,10,16.169,Operando,2024-12-07,0.008410428931875526
2024-12-07 18:21:43.025417,2,Turno B (14h-22h),1032,41,16.409,Operando,2024-12-07,0.03972868217054264
2024-12-07 19:21:43.025417,1,Turno B (14h-22h),1234,28,17.281,Operando,2024-12-07,0.022690437601296597
2024-12-07 19:21:43.025417,2,Turno B (14h-22h),980,46,15.453,Operando,2024-12-07,0.04693877551020408
2024-12-07 20:21:43.025417,1,Turno B (14h-22h),1235,17,17.498,Operando,2024-12-07,0.013765182186234818
2024-12-07 20:21:43.025417,2,Turno B (14h-22h),942,21,14.754,Operando,2024-12-07,0.022292993630573247
2024-12-07 21:21:43.025417,1,Turno B (14h-22h),1139,24,15.193,Operando,2024-12-07,0.021071115013169446
2024-12-07 21:21:43.025417,2,Turno B (14h-22h),964,26,15.052,Operando,2024-12-07,0.026970954356846474
2024-12-07 22:21:43.025417,1,Turno C (22h-06h),1064,16,14.147,Operando,2024-12-07,0.015037593984962405
2024-12-07 22:21:43.025417,2,Turno C (22h-06h),944,23,14.325,Operando,2024-12-07,0.024364406779661018
2024-12-07 23:21:43.025417,1,Turno C (22h-06h),1117,27,15.451,Operando,2024-12-07,0.024171888988361683
2024-12-07 23:21:43.025417,2,Turno C (22h-06h),914,25,14.906,Operando,2024-12-07,0.02735229759299781
2024-12-08 00:21:43.025417,1,Turno C (22h-06h),0,0,1.728,Parada/Manutencao,2024-12-08,
2024-12-08 00:21:43.025417,2,Turno C (22h-06h),0,0,3.47,Parada/Manutencao,2024-12-08,
2024-12-08 01:21:43.025417,1,Turno C (22h-06h),0,0,1.715,Parada/Manutencao,2024-12-08,
2024-12-08 01:21:43.025417,2,Turno C (22h-06h),0,0,2.868,Parada/Manutencao,2024-12-08,
2024-12-08 02:21:43.025417,1,Turno C (22h-06h),0,0,1.645,Parada/Manutencao,2024-12-08,
2024-12-08 02:21:43.025417,2,Turno C (22h-06h),0,0,2.874,Parada/Manutencao,2024-12-08,
2024-12-08 03:21:43.025417,1,Turno C (22h-06h),0,0,1.787,Parada/Manutencao,2024-12-08,
2024-12-08 03:21:43.025417,2,Turno C (22h-06h),0,0,3.4,Parada/Manutencao,2024-12-08,
2024-12-08 04:21:43.025417,1,Turno C (22h-06h),0,0,1.875,Parada/Manutencao,2024-12-08,
2024-12-08 04:21:43.025417,2,Turno C (22h-06h),0,0,3.104,Parada/Manutencao,2024-12-08,
2024-12-08 05:21:43.025417,1,Turno C (22h-06h),0,0,1.893,Parada/Manutencao,2024-12-08,
2024-12-08 05:21:43.025417,2,Turno C (22h-06h),0,0,3.144,Parada/Manutencao,2024-12-08,
2024-12-08 06:21:43.025417,1,Turno A (06h-14h),0,0,1.808,Parada/Manutencao,2024-12-08,
2024-12-08 06:21:43.025417,2,Turno A (06h-14h),0,0,3.273,Parada/Manutencao,2024-12-08,
2024-12-08 07:21:43.025417,1,Turno A (06h-14h),0,0,1.872,Parada/Manutencao,2024-12-08,
2024-12-08 07:21:43.025417,2,Turno A (06h-14h),0,0,3.279,Parada/Manutencao,2024-12-08,
2024-12-08 08:21:43.025417,1,Turno A (06h-14h),0,0,1.94,Parada/Manutencao,2024-12-08,
2024-12-08 08:21:43.025417,2,Turno A (06h-14h),0,0,3.302,Parada/Manutencao,2024-12-08,
2024-12-08 09:21:43.025417,1,Turno A (06h-14h),0,0,1.907,Parada/Manutencao,2024-12-08,
2024-12-08 09:21:43.025417,2,Turno A (06h-14h),0,0,3.274,Parada/Manutencao,2024-12-08,
2024-12-08 10:21:43.025417,1,Turno A (06h-14h),0,0,1.754,Parada/Manutencao,2024-12-08,
2024-12-08 10:21:43.025417,2,Turno A (06h-14h),0,0,3.167,Parada/Manutencao,2024-12-08,
2024-12-08 11:21:43.025417,1,Turno A (06h-14h),0,0,1.813,Parada/Manutencao,2024-12-08,
2024-12-08 11:21:43.025417,2,Turno A (06h-14h),0,0,3.046,Parada/Manutencao,2024-12-08,
2024-12-08 12:21:43.025417,1,Turno A (06h-14h),0,0,1.88,Parada/Manutencao,2024-12-08,
2024-12-08 12:21:43.025417,2,Turno A (06h-14h),0,0,3.069,Parada/Manutencao,2024-12-08,
2024-12-08 13:21:43.025417,1,Turno A (06h-14h),0,0,1.806,Parada/Manutencao,2024-12-08,
2024-12-08 13:21:43.025417,2,Turno A (06h-14h),0,0,3.404,Parada/Manutencao,2024-12-08,
2024-12-08 14:21:43.025417,1,Turno B (14h-22h),0,0,1.932,Parada/Manutencao,2024-12-08,
2024-12-08 14:21:43.025417,2,Turno B (14h-22h),0,0,3.435,Parada/Manutencao,2024-12-08,
2024-12-08 15:21:43.025417,1,Turno B (14h-22h),0,0,1.828,Parada/Manutencao,2024-12-08,
2024-12-08 15:21:43.025417,2,Turno B (14h-22h),0,0,3.215,Parada/Manutencao,2024-12-08,
2024-12-08 16:21:43.025417,1,Turno B (14h-22h),0,0,1.811,Parada/Manutencao,2024-12-08,
2024-12-08 16:21:43.025417,2,Turno B (14h-22h),0,0,3.155,Parada/Manutencao,2024-12-08,
2024-12-08 17:21:43.025417,1,Turno B (14h-22h),0,0,1.671,Parada/Manutencao,2024-12-08,
2024-12-08 17:21:43.025417,2,Turno B (14h-22h),0,0,3.288,Parada/Manutencao,2024-12-08,
2024-12-08 18:21:43.025417,1,Turno B (14h-22h),0,0,1.814,Parada/Manutencao,2024-12-08,
2024-12-08 18:21:43.025417,2,Turno B (14h-22h),0,0,3.401,Parada/Manutencao,2024-12-08,
2024-12-08 19:21:43.025417,1,Turno B (14h-22h),0,0,1.78,Parada/Manutencao,2024-12-08,
2024-12-08 19:21:43.025417,2,Turno B (14h-22h),0,0,3.128,Parada/Manutencao,2024-12-08,
2024-12-08 20:21:43.025417,1,Turno B (14h-22h),0,0,1.854,Parada/Manutencao,2024-12-08,
2024-12-08 20:21:43.025417,2,Turno B (14h-22h),0,0,3.039,Parada/Manutencao,2024-12-08,
2024-12-08 21:21:43.025417,1,Turno B (14h-22h),0,0,1.615,Parada/Manutencao,2024-12-08,
2024-12-08 21:21:43.025417,2,Turno B (14h-22h),0,0,2.943,Parada/Manutencao,2024-12-08,
2024-12-08 22:21:43.025417,1,Turno C (22h-06h),0,0,1.756,Parada/Manutencao,2024-12-08,
2024-12-08 22:21:43.025417,2,Turno C (22h-06h),0,0,3.236,Parada/Manutencao,2024-12-08,
2024-12-08 23:21:43.025417,1,Turno C (22h-06h),0,0,1.786,Parada/Manutencao,2024-12-08,
2024-12-08 23:21:43.025417,2,Turno C (22h-06h),0,0,2.827,Parada/Manutencao,2024-12-08,
2024-12-09 00:21:43.025417,1,Turno C (22h-06h),1014,6,14.093,Operando,2024-12-09,0.005917159763313609
2024-12-09 00:21:43.025417,2,Turno C (22h-06h),910,37,14.809,Operando,2024-12-09,0.04065934065934066
2024-12-09 01:21:43.025417,1,Turno C (22h-06h),1111,7,15.85,Operando,2024-12-09,0.0063006300630063005
2024-12-09 01:21:43.025417,2,Turno C (22h-06h),935,33,15.194,Operando,2024-12-09,0.03529411764705882
2024-12-09 02:21:43.025417,1,Turno C (22h-06h),1067,4,14.452,Operando,2024-12-09,0.0037488284910965324
2024-12-09 02:21:43.025417,2,Turno C (22h-06h),842,21,13.38,Operando,2024-12-09,0.02494061757719715
2024-12-09 03:21:43.025417,1,Turno C (22h-06h),1051,16,14.257,Operando,2024-12-09,0.015223596574690771
2024-12-09 03:21:43.025417,2,Turno C (22h-06h),833,40,13.027,Operando,2024-12-09,0.04801920768307323
2024-12-09 04:21:43.025417,1,Turno C (22h-06h),1108,17,15.653,Operando,2024-12-09,0.015342960288808664
2024-12-09 04:21:43.025417,2,Turno C (22h-06h),954,25,14.568,Operando,2024-12-09,0.02620545073375262
2024-12-09 05:21:43.025417,1,Turno C (22h-06h),1051,27,14.385,Operando,2024-12-09,0.025689819219790674
2024-12-09 05:21:43.025417,2,Turno C (22h-06h),834,33,13.908,Operando,2024-12-09,0.039568345323741004
2024-12-09 06:21:43.025417,1,Turno A (06h-14h),1216,34,17.265,Operando,2024-12-09,0.027960526315789474
2024-12-09 06:21:43.025417,2,Turno A (06h-14h),935,40,15.157,Operando,2024-12-09,0.0427807486631016
2024-12-09 07:21:43.025417,1,Turno A (06h-14h),1231,18,16.382,Operando,2024-12-09,0.01462225832656377
2024-12-09 07:21:43.025417,2,Turno A (06h-14h),939,38,15.325,Operando,2024-12-09,0.04046858359957402
2024-12-09 08:21:43.025417,1,Turno A (06h-14h),1233,34,16.123,Operando,2024-12-09,0.027575020275750203
2024-12-09 08:21:43.025417,2,Turno A (06h-14h),1037,29,16.074,Operando,2024-12-09,0.027965284474445518
2024-12-09 09:21:43.025417,1,Turno A (06h-14h),1220,22,16.923,Operando,2024-12-09,0.018032786885245903
2024-12-09 09:21:43.025417,2,Turno A (06h-14h),904,23,13.954,Operando,2024-12-09,0.025442477876106196
2024-12-09 10:21:43.025417,1,Turno A (06h-14h),1194,17,16.38,Operando,2024-12-09,0.01423785594639866
2024-12-09 10:21:43.025417,2,Turno A (06h-14h),904,30,14.818,Operando,2024-12-09,0.033185840707964605
2024-12-09 11:21:43.025417,1,Turno A (06h-14h),1223,26,17.025,Operando,2024-12-09,0.02125919869174162
2024-12-09 11:21:43.025417,2,Turno A (06h-14h),960,47,15.256,Operando,2024-12-09,0.04895833333333333
2024-12-09 12:21:43.025417,1,Turno A (06h-14h),1159,15,16.579,Operando,2024-12-09,0.012942191544434857
2024-12-09 12:21:43.025417,2,Turno A (06h-14h),1001,49,15.57,Operando,2024-12-09,0.04895104895104895
2024-12-09 13:21:43.025417,1,Turno A (06h-14h),1150,21,15.713,Operando,2024-12-09,0.018260869565217393
2024-12-09 13:21:43.025417,2,Turno A (06h-14h),1012,20,16.001,Operando,2024-12-09,0.019762845849802372
2024-12-09 14:21:43.025417,1,Turno B (14h-22h),1174,29,16.409,Operando,2024-12-09,0.024701873935264053
2024-12-09 14:21:43.025417,2,Turno B (14h-22h),940,40,14.366,Operando,2024-12-09,0.0425531914893617
2024-12-09 15:21:43.025417,1,Turno B (14h-22h),1143,25,15.235,Operando,2024-12-09,0.021872265966754154
2024-12-09 15:21:43.025417,2,Turno B (14h-22h),928,46,14.103,Operando,2024-12-09,0.04956896551724138
2024-12-09 16:21:43.025417,1,Turno B (14h-22h),1176,26,16.041,Operando,2024-12-09,0.022108843537414966
2024-12-09 16:21:43.025417,2,Turno B (14h-22h),1060,26,15.898,Operando,2024-12-09,0.024528301886792454
2024-12-09 17:21:43.025417,1,Turno B (14h-22h),1162,17,15.721,Operando,2024-12-09,0.014629948364888123
2024-12-09 17:21:43.025417,2,Turno B (14h-22h),955,38,14.538,Operando,2024-12-09,0.039790575916230364
2024-12-09 18:21:43.025417,1,Turno B (14h-22h),1225,30,16.635,Operando,2024-12-09,0.024489795918367346
2024-12-09 18:21:43.025417,2,Turno B (14h-22h),968,47,15.352,Operando,2024-12-09,0.04855371900826446
2024-12-09 19:21:43.025417,1,Turno B (14h-22h),1133,29,15.468,Operando,2024-12-09,0.02559576345984113
2024-12-09 19:21:43.025417,2,Turno B (14h-22h),936,28,15.243,Operando,2024-12-09,0.029914529914529916
2024-12-09 20:21:43.025417,1,Turno B (14h-22h),1241,22,17.005,Operando,2024-12-09,0.017727639000805803
2024-12-09 20:21:43.025417,2,Turno B (14h-22h),1008,37,15.699,Operando,2024-12-09,0.03670634920634921
2024-12-09 21:21:43.025417,1,Turno B (14h-22h),1211,4,16.659,Operando,2024-12-09,0.0033030553261767133
2024-12-09 21:21:43.025417,2,Turno B (14h-22h),1054,22,15.731,Operando,2024-12-09,0.020872865275142316
2024-12-09 22:21:43.025417,1,Turno C (22h-06h),1107,11,15.861,Operando,2024-12-09,0.00993676603432701
2024-12-09 22:21:43.025417,2,Turno C (22h-06h),882,41,14.396,Operando,2024-12-09,0.046485260770975055
2024-12-09 23:21:43.025417,1,Turno C (22h-06h),1091,30,14.601,Operando,2024-12-09,0.027497708524289642
2024-12-09 23:21:43.025417,2,Turno C (22h-06h),896,37,14.752,Operando,2024-12-09,0.041294642857142856
2024-12-10 00:21:43.025417,1,Turno C (22h-06h),1057,28,15.012,Operando,2024-12-10,0.026490066225165563
2024-12-10 00:21:43.025417,2,Turno C (22h-06h),863,22,14.062,Operando,2024-12-10,0.02549246813441483
2024-12-10 01:21:43.025417,1,Turno C (22h-06h),1051,5,14.41,Operando,2024-12-10,0.004757373929590866
2024-12-10 01:21:43.025417,2,Turno C (22h-06h),943,37,14.462,Operando,2024-12-10,0.03923647932131495
2024-12-10 02:21:43.025417,1,Turno C (22h-06h),1014,4,14.377,Operando,2024-12-10,0.0039447731755424065
2024-12-10 02:21:43.025417,2,Turno C (22h-06h),947,20,15.35,Operando,2024-12-10,0.021119324181626188
2024-12-10 03:21:43.025417,1,Turno C (22h-06h),1024,26,14.802,Operando,2024-12-10,0.025390625
2024-12-10 03:21:43.025417,2,Turno C (22h-06h),864,39,13.578,Operando,2024-12-10,0.04513888888888889
2024-12-10 04:21:43.025417,1,Turno C (22h-06h),1048,11,15.046,Operando,2024-12-10,0.01049618320610687
2024-12-10 04:21:43.025417,2,Turno C (22h-06h),865,20,13.897,Operando,2024-12-10,0.023121387283236993
2024-12-10 05:21:43.025417,1,Turno C (22h-06h),1051,21,14.778,Operando,2024-12-10,0.019980970504281638
2024-12-10 05:21:43.025417,2,Turno C (22h-06h),895,29,14.04,Operando,2024-12-10,0.03240223463687151
2024-12-10 06:21:43.025417,1,Turno A (06h-14h),1153,10,15.432,Operando,2024-12-10,0.008673026886383347
2024-12-10 06:21:43.025417,2,Turno A (06h-14h),983,20,14.907,Operando,2024-12-10,0.02034587995930824
2024-12-10 07:21:43.025417,1,Turno A (06h-14h),1195,12,16.639,Operando,2024-12-10,0.0100418410041841
2024-12-10 07:21:43.025417,2,Turno A (06h-14h),907,24,14.886,Operando,2024-12-10,0.026460859977949284
2024-12-10 08:21:43.025417,1,Turno A (06h-14h),1127,16,15.139,Operando,2024-12-10,0.01419698314108252
2024-12-10 08:21:43.025417,2,Turno A (06h-14h),982,36,15.09,Operando,2024-12-10,0.03665987780040733
2024-12-10 09:21:43.025417,1,Turno A (06h-14h),1235,23,16.894,Operando,2024-12-10,0.01862348178137652
2024-12-10 09:21:43.025417,2,Turno A (06h-14h),1018,24,15.89,Operando,2024-12-10,0.023575638506876228
2024-12-10 10:21:43.025417,1,Turno A (06h-14h),1206,8,16.317,Operando,2024-12-10,0.006633499170812604
2024-12-10 10:21:43.025417,2,Turno A (06h-14h),950,34,15.181,Operando,2024-12-10,0.035789473684210524
2024-12-10 11:21:43.025417,1,Turno A (06h-14h),1166,9,15.694,Operando,2024-12-10,0.007718696397941681
2024-12-10 11:21:43.025417,2,Turno A (06h-14h),924,32,15.079,Operando,2024-12-10,0.03463203463203463
2024-12-10 12:21:43.025417,1,Turno A (06h-14h),1154,8,15.371,Operando,2024-12-10,0.006932409012131715
2024-12-10 12:21:43.025417,2,Turno A (06h-14h),998,23,15.647,Operando,2024-12-10,0.023046092184368736
2024-12-10 13:21:43.025417,1,Turno A (06h-14h),1231,8,17.089,Operando,2024-12-10,0.006498781478472786
2024-12-10 13:21:43.025417,2,Turno A (06h-14h),911,18,14.812,Operando,2024-12-10,0.019758507135016465
2024-12-10 14:21:43.025417,1,Turno B (14h-22h),1215,31,15.861,Operando,2024-12-10,0.02551440329218107
2024-12-10 14:21:43.025417,2,Turno B (14h-22h),927,39,14.827,Operando,2024-12-10,0.042071197411003236
2024-12-10 15:21:43.025417,1,Turno B (14h-22h),1215,30,17.038,Operando,2024-12-10,0.024691358024691357
2024-12-10 15:21:43.025417,2,Turno B (14h-22h),909,32,14.296,Operando,2024-12-10,0.0352035203520352
2024-12-10 16:21:43.025417,1,Turno B (14h-22h),1231,36,16.088,Operando,2024-12-10,0.02924451665312754
2024-12-10 16:21:43.025417,2,Turno B (14h-22h),985,28,14.976,Operando,2024-12-10,0.028426395939086295
2024-12-10 17:21:43.025417,1,Turno B (14h-22h),1154,21,16.396,Operando,2024-12-10,0.018197573656845753
2024-12-10 17:21:43.025417,2,Turno B (14h-22h),950,30,14.344,Operando,2024-12-10,0.031578947368421054
2024-12-10 18:21:43.025417,1,Turno B (14h-22h),1165,16,16.251,Operando,2024-12-10,0.013733905579399141
2024-12-10 18:21:43.025417,2,Turno B (14h-22h),1023,41,15.984,Operando,2024-12-10,0.04007820136852395
2024-12-10 19:21:43.025417,1,Turno B (14h-22h),1216,6,16.313,Operando,2024-12-10,0.004934210526315789
2024-12-10 19:21:43.025417,2,Turno B (14h-22h),1003,29,16.019,Operando,2024-12-10,0.028913260219341975
2024-12-10 20:21:43.025417,1,Turno B (14h-22h),1222,11,16.624,Operando,2024-12-10,0.00900163666121113
2024-12-10 20:21:43.025417,2,Turno B (14h-22h),928,38,14.753,Operando,2024-12-10,0.040948275862068964
2024-12-10 21:21:43.025417,1,Turno B (14h-22h),1233,31,17.414,Operando,2024-12-10,0.025141930251419302
2024-12-10 21:21:43.025417,2,Turno B (14h-22h),987,25,15.908,Operando,2024-12-10,0.025329280648429583
2024-12-10 22:21:43.025417,1,Turno C (22h-06h),1077,24,15.158,Operando,2024-12-10,0.022284122562674095
2024-12-10 22:21:43.025417,2,Turno C (22h-06h),812,16,12.938,Operando,2024-12-10,0.019704433497536946
2024-12-10 23:21:43.025417,1,Turno C (22h-06h),1053,21,14.956,Operando,2024-12-10,0.019943019943019943
2024-12-10 23:21:43.025417,2,Turno C (22h-06h),803,37,12.803,Operando,2024-12-10,0.0460772104607721
2024-12-11 00:21:43.025417,1,Turno C (22h-06h),1102,23,15.652,Operando,2024-12-11,0.020871143375680582
2024-12-11 00:21:43.025417,2,Turno C (22h-06h),810,19,13.478,Operando,2024-12-11,0.02345679012345679
2024-12-11 01:21:43.025417,1,Turno C (22h-06h),1072,25,14.817,Operando,2024-12-11,0.02332089552238806
2024-12-11 01:21:43.025417,2,Turno C (22h-06h),912,23,14.829,Operando,2024-12-11,0.025219298245614034
2024-12-11 02:21:43.025417,1,Turno C (22h-06h),1101,12,15.728,Operando,2024-12-11,0.010899182561307902
2024-12-11 02:21:43.025417,2,Turno C (22h-06h),849,20,14.166,Operando,2024-12-11,0.023557126030624265
2024-12-11 03:21:43.025417,1,Turno C (22h-06h),1019,21,14.361,Operando,2024-12-11,0.020608439646712464
2024-12-11 03:21:43.025417,2,Turno C (22h-06h),898,25,14.383,Operando,2024-12-11,0.02783964365256125
2024-12-11 04:21:43.025417,1,Turno C (22h-06h),1072,14,15.289,Operando,2024-12-11,0.013059701492537313
2024-12-11 04:21:43.025417,2,Turno C (22h-06h),883,38,14.494,Operando,2024-12-11,0.04303510758776897
2024-12-11 05:21:43.025417,1,Turno C (22h-06h),1029,17,14.836,Operando,2024-12-11,0.01652089407191448
2024-12-11 05:21:43.025417,2,Turno C (22h-06h),955,41,15.21,Operando,2024-12-11,0.04293193717277487
2024-12-11 06:21:43.025417,1,Turno A (06h-14h),1186,19,16.539,Operando,2024-12-11,0.016020236087689713
2024-12-11 06:21:43.025417,2,Turno A (06h-14h),1044,21,16.446,Operando,2024-12-11,0.020114942528735632
2024-12-11 07:21:43.025417,1,Turno A (06h-14h),1204,33,16.995,Operando,2024-12-11,0.027408637873754152
2024-12-11 07:21:43.025417,2,Turno A (06h-14h),980,27,15.188,Operando,2024-12-11,0.027551020408163266
2024-12-11 08:21:43.025417,1,Turno A (06h-14h),1188,15,16.664,Operando,2024-12-11,0.012626262626262626
2024-12-11 08:21:43.025417,2,Turno A (06h-14h),918,37,14.484,Operando,2024-12-11,0.04030501089324619
2024-12-11 09:21:43.025417,1,Turno A (06h-14h),1228,30,17.151,Operando,2024-12-11,0.024429967426710098
2024-12-11 09:21:43.025417,2,Turno A (06h-14h),0,0,3.473,Parada/Manutencao,2024-12-11,
2024-12-11 10:21:43.025417,1,Turno A (06h-14h),1171,13,15.409,Operando,2024-12-11,0.011101622544833475
2024-12-11 10:21:43.025417,2,Turno A (06h-14h),1024,22,15.767,Operando,2024-12-11,0.021484375
2024-12-11 11:21:43.025417,1,Turno A (06h-14h),1130,9,15.873,Operando,2024-12-11,0.007964601769911504
2024-12-11 11:21:43.025417,2,Turno A (06h-14h),1031,40,15.36,Operando,2024-12-11,0.038797284190106696
2024-12-11 12:21:43.025417,1,Turno A (06h-14h),1165,34,15.642,Operando,2024-12-11,0.029184549356223177
2024-12-11 12:21:43.025417,2,Turno A (06h-14h),896,43,14.647,Operando,2024-12-11,0.04799107142857143
2024-12-11 13:21:43.025417,1,Turno A (06h-14h),1172,10,16.389,Operando,2024-12-11,0.008532423208191127
2024-12-11 13:21:43.025417,2,Turno A (06h-14h),984,20,15.508,Operando,2024-12-11,0.02032520325203252
