timestamp,maquina_id,topico_uns,ciclo_tempo_s,pressao_mpa,umidade_pct,temp_matriz_c,pecas_produzidas,flag_defeito
2025-10-28 10:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.82,13.6,12.58,67.3,2,0
2025-10-28 10:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.99,14.86,10.77,64.4,2,0
2025-10-28 10:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.64,14.15,11.61,54.9,2,0
2025-10-28 10:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.98,14.53,11.08,61.6,2,0
2025-10-28 10:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.88,18.75,11.76,64.0,2,0
2025-10-28 10:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.37,15.39,11.95,50.2,2,0
2025-10-28 10:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.86,19.66,13.98,80.5,2,1
2025-10-28 10:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.8,15.69,12.93,66.1,2,0
2025-10-28 10:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.08,15.64,14.87,60.0,2,1
2025-10-28 10:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.09,14.92,14.08,56.1,2,0
2025-10-28 10:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.48,11.63,10.72,58.5,2,1
2025-10-28 10:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.99,16.12,11.29,50.3,2,0
2025-10-28 10:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.78,17.07,10.22,51.2,2,0
2025-10-28 10:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.7,15.58,12.29,56.7,2,0
2025-10-28 10:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.21,18.2,12.56,64.2,2,0
2025-10-28 10:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.97,14.33,11.93,61.3,2,0
2025-10-28 10:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.23,15.8,11.45,56.6,2,0
2025-10-28 10:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.08,14.98,11.54,63.4,2,0
2025-10-28 10:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.14,10.61,9.83,52.2,2,1
2025-10-28 11:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.85,15.45,13.43,58.5,2,0
2025-10-28 11:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.2,15.93,13.09,62.6,2,0
2025-10-28 11:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.84,14.65,11.7,51.9,2,0
2025-10-28 11:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.15,13.28,11.6,63.8,2,0
2025-10-28 11:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.35,14.49,11.34,60.8,2,0
2025-10-28 11:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.9,17.14,11.15,58.2,2,0
2025-10-28 11:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.25,14.4,13.96,66.8,2,0
2025-10-28 11:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.22,13.85,12.11,56.5,2,0
2025-10-28 11:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.09,14.77,14.43,55.3,2,0
2025-10-28 11:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.33,17.95,12.59,56.2,2,0
2025-10-28 11:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.68,14.99,9.9,71.2,2,1
2025-10-28 11:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.28,19.35,13.35,61.2,2,0
2025-10-28 11:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.02,15.27,13.03,63.1,2,0
2025-10-28 11:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.02,16.05,10.64,74.2,2,1
2025-10-28 11:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.35,15.76,13.01,66.5,2,0
2025-10-28 11:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.16,16.28,13.25,70.0,2,1
2025-10-28 11:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.21,14.09,11.1,58.1,2,0
2025-10-28 11:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.13,17.49,10.41,56.2,2,0
2025-10-28 11:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.44,15.47,10.39,58.9,2,0
2025-10-28 11:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.13,16.09,11.36,75.4,2,1
2025-10-28 11:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.67,14.43,12.99,53.2,2,0
2025-10-28 11:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.11,13.15,13.26,65.1,2,0
2025-10-28 11:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.01,14.03,11.65,64.4,2,0
2025-10-28 11:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.96,15.62,11.58,53.3,2,0
2025-10-28 12:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.8,14.63,12.03,53.5,2,0
2025-10-28 12:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.24,14.91,9.85,67.4,2,0
2025-10-28 12:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.96,15.33,13.63,59.0,2,0
2025-10-28 12:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.31,17.05,13.87,53.1,2,0
2025-10-28 12:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.88,15.04,10.89,58.0,2,0
2025-10-28 12:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.23,13.14,10.9,56.9,2,0
2025-10-28 12:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.66,15.22,11.45,47.7,2,0
2025-10-28 12:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.55,20.63,12.79,63.9,2,0
2025-10-28 12:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.78,15.01,11.98,59.1,2,0
2025-10-28 12:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.12,14.48,12.74,65.6,2,0
2025-10-28 12:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.07,14.18,14.43,66.6,2,0
2025-10-28 12:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.07,16.54,15.48,65.6,2,1
2025-10-28 12:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.2,16.02,12.43,temp,2,1
2025-10-28 12:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.7,18.71,13.5,59.2,2,0
2025-10-28 12:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.98,14.41,13.41,47.6,2,0
2025-10-28 12:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.48,15.56,13.01,59.5,2,0
2025-10-28 12:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.71,14.4,11.02,57.2,2,0
2025-10-28 12:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.0,9.4,9.15,52.3,2,1
2025-10-28 12:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.03,15.31,12.12,70.1,2,1
2025-10-28 12:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.93,17.55,9.9,61.6,2,0
2025-10-28 12:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.6,14.65,12.47,60.4,2,0
2025-10-28 12:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.02,17.96,11.17,57.8,2,0
2025-10-28 12:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.09,14.97,10.83,52.4,2,0
2025-10-28 12:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.74,13.91,10.67,54.9,2,0
2025-10-28 13:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.1,14.86,13.08,50.9,2,0
2025-10-28 13:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.43,13.76,13.24,53.1,2,0
2025-10-28 13:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.08,15.24,11.81,60.8,2,0
2025-10-28 13:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.72,18.56,13.12,61.6,2,0
2025-10-28 13:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.27,15.41,8.58,60.9,2,0
2025-10-28 13:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.43,13.07,11.46,58.8,2,0
2025-10-28 13:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.5,15.78,9.75,59.3,2,0
2025-10-28 13:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.97,17.45,11.88,56.2,2,0
2025-10-28 13:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.31,15.3,10.75,66.8,2,0
2025-10-28 13:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.1,11.82,11.17,53.9,2,1
2025-10-28 13:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.22,15.42,10.29,58.4,2,0
2025-10-28 13:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.93,9.68,14.02,67.8,2,1
2025-10-28 13:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.1,14.83,9.51,52.6,2,0
2025-10-28 13:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.05,12.79,11.44,58.2,2,0
2025-10-28 13:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.27,14.86,12.48,55.1,2,0
2025-10-28 13:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.93,13.84,11.2,62.2,2,0
2025-10-28 13:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.52,13.25,11.2,50.4,2,0
2025-10-28 13:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.12,15.19,12.39,62.3,2,0
2025-10-28 13:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.35,14.58,12.09,69.9,2,1
2025-10-28 13:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.23,17.59,12.24,56.5,2,0
2025-10-28 13:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.35,14.71,11.2,54.0,2,0
2025-10-28 13:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.76,13.05,12.23,62.1,2,0
2025-10-28 13:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.65,14.61,11.44,59.5,2,0
2025-10-28 13:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.08,15.33,12.95,60.2,2,0
2025-10-28 14:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.52,14.77,11.07,65.8,2,0
2025-10-28 14:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.02,16.55,10.89,60.5,2,0
2025-10-28 14:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.79,15.36,15.41,57.1,2,1
2025-10-28 14:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.71,14.75,12.61,58.9,2,0
2025-10-28 14:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.32,15.02,11.9,59.7,2,0
2025-10-28 14:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.66,9.06,11.34,60.1,2,1
2025-10-28 14:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.26,14.62,12.61,67.1,2,0
2025-10-28 14:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.62,13.47,13.29,62.7,2,0
2025-10-28 14:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.14,15.61,11.72,52.1,2,0
2025-10-28 14:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.64,15.2,8.85,56.8,2,0
2025-10-28 14:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.77,15.3,13.55,60.9,2,0
2025-10-28 14:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.19,13.6,12.24,60.0,2,0
2025-10-28 14:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.87,15.05,11.88,61.1,2,0
2025-10-28 14:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.59,12.61,12.45,62.0,2,0
2025-10-28 14:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.84,14.38,9.32,54.6,2,0
2025-10-28 14:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.85,18.9,8.05,54.1,2,0
2025-10-28 14:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.0,15.18,12.72,60.8,2,0
2025-10-28 14:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.71,16.44,12.37,"44,3",2,1
2025-10-28 14:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.05,14.98,12.03,55.7,2,0
2025-10-28 14:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.93,19.36,12.67,55.1,2,0
2025-10-28 14:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.97,15.84,10.89,60.4,2,0
2025-10-28 14:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.41,19.2,10.36,50.4,2,0
2025-10-28 14:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.63,16.07,10.41,53.5,2,0
2025-10-28 14:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.25,17.28,14.1,63.8,2,0
2025-10-28 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.77,15.15,10.84,52.4,2,0
2025-10-28 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.14,11.7,13.13,69.9,2,1
2025-10-28 15:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.48,14.42,9.03,55.0,2,0
2025-10-28 15:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.28,19.69,11.17,56.8,2,0
2025-10-28 15:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.96,15.15,10.94,64.9,2,0
2025-10-28 15:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.73,12.04,11.77,56.1,2,0
2025-10-28 15:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.97,15.09,13.35,69.8,2,1
2025-10-28 15:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.34,19.14,14.49,57.6,2,0
2025-10-28 15:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.19,15.28,13.57,64.4,2,0
2025-10-28 15:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.23,13.65,11.64,61.1,2,0
2025-10-28 15:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.93,14.4,13.04,57.9,2,0
2025-10-28 15:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.99,16.4,13.04,53.9,2,0
2025-10-28 15:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.41,15.08,11.72,56.0,2,0
2025-10-28 15:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.52,15.86,11.22,57.0,2,0
2025-10-28 15:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.16,15.08,14.05,63.5,2,0
2025-10-28 15:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.07,13.1,11.33,56.3,2,0
2025-10-28 15:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.83,15.76,13.61,60.1,2,0
2025-10-28 15:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.15,14.89,9.39,76.4,2,1
2025-10-28 15:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.06,14.19,13.96,58.5,2,0
2025-10-28 15:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.1,17.68,13.66,77.9,2,1
2025-10-28 15:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.04,15.41,13.28,57.2,2,0
2025-10-28 15:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.19,14.47,9.63,63.1,2,0
2025-10-28 15:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.73,14.63,11.9,59.9,2,0
2025-10-28 15:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.52,15.14,9.3,52.5,2,0
2025-10-28 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.73,15.02,11.14,54.5,2,0
2025-10-28 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.87,15.86,14.71,63.0,2,1
2025-10-28 16:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.25,15.31,10.64,65.4,2,0
2025-10-28 16:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.71,15.53,9.68,73.8,2,1
2025-10-28 16:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.86,15.17,10.03,61.1,2,0
2025-10-28 16:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.2,10.97,12.45,63.4,2,1
2025-10-28 16:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.87,15.4,12.9,56.2,2,0
2025-10-28 16:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.39,16.06,10.47,63.5,2,0
2025-10-28 16:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.78,15.76,11.11,63.6,2,0
2025-10-28 16:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.79,14.56,10.77,50.5,2,0
2025-10-28 16:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.57,15.6,12.39,59.4,2,0
2025-10-28 16:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.86,13.92,12.42,63.9,2,0
2025-10-28 16:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.85,14.27,11.3,61.0,2,0
2025-10-28 16:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.85,8.48,11.29,73.9,2,1
2025-10-28 16:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.19,15.25,11.59,53.2,2,0
2025-10-28 16:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.97,14.91,11.01,64.7,2,0
2025-10-28 16:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.95,16.28,13.22,67.3,2,0
2025-10-28 16:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.95,13.07,12.57,62.1,2,0
2025-10-28 16:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.86,14.41,11.44,64.4,2,0
2025-10-28 16:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.04,14.9,11.74,63.0,2,0
2025-10-28 16:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.76,15.54,12.8,59.3,2,0
2025-10-28 16:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.23,13.77,15.69,51.1,2,1
2025-10-28 16:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.24,14.23,9.15,62.3,2,0
2025-10-28 16:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.87,13.86,10.14,54.8,2,0
2025-10-28 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.06,15.8,14.56,62.0,2,1
2025-10-28 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.78,13.38,12.55,55.2,2,0
2025-10-28 17:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.48,14.73,13.64,60.5,2,0
2025-10-28 17:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.26,15.62,11.08,61.0,2,0
2025-10-28 17:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.2,14.38,11.62,63.2,2,0
2025-10-28 17:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.17,12.49,11.79,51.8,2,0
2025-10-28 17:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.87,14.81,12.67,73.3,2,1
2025-10-28 17:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.57,17.34,13.79,75.0,2,1
2025-10-28 17:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.96,14.96,11.82,64.3,2,0
2025-10-28 17:24:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.29,12.04,12.98,61.3,2,0
2025-10-28 17:29:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.21,14.27,11.15,65.9,2,0
2025-10-28 17:29:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.89,15.34,11.21,55.3,2,0
2025-10-28 17:34:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.21,15.54,10.69,59.9,2,0
2025-10-28 17:34:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.93,15.27,13.09,66.1,2,0
2025-10-28 17:39:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.78,14.55,10.71,67.9,2,0
2025-10-28 17:39:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.12,13.46,10.02,68.6,2,1
2025-10-28 17:44:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.17,15.11,10.77,60.1,2,0
2025-10-28 17:44:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.28,14.24,11.83,65.2,2,0
2025-10-28 17:49:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.05,15.48,10.37,60.1,2,0
2025-10-28 17:49:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.91,17.45,10.85,57.7,2,0
2025-10-28 17:54:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.65,14.39,12.89,64.9,2,0
2025-10-28 17:54:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.22,13.4,13.34,61.4,2,0
2025-10-28 17:59:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.95,14.81,11.2,57.5,2,0
2025-10-28 17:59:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.56,16.06,10.28,"44,3",2,1
2025-10-28 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.87,15.37,11.08,68.0,2,0
2025-10-28 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.94,14.3,13.88,55.9,2,0
2025-10-28 18:09:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,7.34,14.86,12.85,61.3,2,0
2025-10-28 18:09:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.1,14.31,13.78,54.9,2,0
2025-10-28 18:14:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.95,15.05,10.41,51.9,2,0
2025-10-28 18:14:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,6.98,17.34,13.26,58.1,2,0
2025-10-28 18:19:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.77,14.54,13.47,53.2,2,0
2025-10-28 18:19:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,7.3,13.23,12.1,57.8,2,0
2025-10-28 18:24:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,6.8,15.17,13.53,59.6,2,0
